publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	DOI	ISSNs	eISSNs	ISBNs
Chartered Institute of Public Finance and Accountancy. Public Money	0261-1252		1981-01-01	1	1	1987-12-31	7	03-Apr	http://www.tandfonline.com/openurl?genre=journal&stitle=rpmm19		openurl?genre=journal&stitle=rpmm19		fulltext			serial										0261-1252		
The Polar Journal	2154-896X	2154-8978	2011-01-06	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rpol20		openurl?genre=journal&stitle=rpol20		fulltext			serial										2154-896X	2154-8978	
Poem: International English Language Quarterly	2051-9842	2377-4673	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rpom20		openurl?genre=journal&stitle=rpom20		fulltext	transfer in (2015): Fiona Sampson		serial										2051-9842	2377-4673	
Provincial China	1326-7612	1476-7104	2002-01-01	7	2	2005-12-31	8	2	http://www.tandfonline.com/openurl?genre=journal&stitle=rprc20		openurl?genre=journal&stitle=rprc20		fulltext	Ceased:2006		serial										1326-7612	1476-7104	
Porn Studies	2326-8743	2326-8751	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rprn20		openurl?genre=journal&stitle=rprn20		fulltext			serial										2326-8743	2326-8751	
Journal of Policy Research in Tourism, Leisure and Events	1940-7963	1940-7971	2009-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rprt20		openurl?genre=journal&stitle=rprt20		fulltext			serial										1940-7963	1940-7971	
Psychology & Sexuality	1941-9899	1941-9902	2010-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rpse20		openurl?genre=journal&stitle=rpse20		fulltext			serial										1941-9899	1941-9902	
Psychosis	1752-2439	1752-2447	2009-01-02	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rpsy20		openurl?genre=journal&stitle=rpsy20		fulltext			serial										1752-2439	1752-2447	
Quantitative Finance Letters	2164-9502	2164-9510	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rqfl		openurl?genre=journal&stitle=rqfl		fulltext	Open Access		serial								F		2164-9502	2164-9510	
Qualitative Research in Sport and Exercise	1939-8441	1939-845X	2009-01-03	1	1	2010-12-31	2	3	http://www.tandfonline.com/openurl?genre=journal&stitle=rqrs20		openurl?genre=journal&stitle=rqrs20		fulltext	now: Qualitative Research in Sport, Exercise and Health (2011 - current)		serial										1939-8441	1939-845X	
Qualitative Research in Sport, Exercise and Health	2159-676X	2159-6778	2011-01-03	3	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rqrs21		openurl?genre=journal&stitle=rqrs21		fulltext	Previously: Qualitative Research in Sport and Exercise (2009 - 2010)		serial										2159-676X	2159-6778	
Religion, Brain & Behavior	2153-599X	2153-5981	2011-01-02	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrbb20		openurl?genre=journal&stitle=rrbb20		fulltext			serial										2153-599X	2153-5981	
Restorative Justice	2050-4721	2050-473X	2013-06-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrej20		openurl?genre=journal&stitle=rrej20		fulltext	transfer in (2015): Hart Publishing		serial										2050-4721	2050-473X	
Open Review of Educational Research		2326-5507	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrer20		openurl?genre=journal&stitle=rrer20		fulltext	Open Access													2326-5507	
Russian Journal of Communication	1940-9419	1940-9427	2008-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrjc20		openurl?genre=journal&stitle=rrjc20		fulltext			serial										1940-9419	1940-9427	
Proceedings of the Musical Association	0958-8442		1874-01-01	1	1	1943-12-31	70		http://www.tandfonline.com/openurl?genre=journal&stitle=rrma18		openurl?genre=journal&stitle=rrma18		fulltext	Now: Journal of the Royal Musical Association Continues: Proceedings of the Royal Musical Association (1945-1984)		serial										0958-8442		
Proceedings of the Royal Musical Association	0080-4452		1945-01-01	72	1	1984-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=rrma19		openurl?genre=journal&stitle=rrma19		fulltext			serial										0080-4452		
Rock Music Studies	1940-1159	1940-1167	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrms20		openurl?genre=journal&stitle=rrms20		fulltext			serial										1940-1159	1940-1167	
The AAG Review of Books		2325-548X	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrob20		openurl?genre=journal&stitle=rrob20		fulltext														2325-548X	
International Review of Public Administration	1229-4659	2331-7795	1999-01-01	4	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rrpa20#		openurl?genre=journal&stitle=rrpa20#		fulltext	Transfer in (2014) : Korean Association for Public Administion		serial										1229-4659	2331-7795	
Newsletter: Rhetoric Society of America	1935-6684		1968-01-01	1	1	1975-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=rrsq19		openurl?genre=journal&stitle=rrsq19		fulltext			serial										1935-6684		
South Asian History and Culture	1947-2498	1947-2501	2009-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsac20		openurl?genre=journal&stitle=rsac20		fulltext			serial										1947-2498	1947-2501	
South Asian Diaspora	1943-8192	1943-8184	2009-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsad20		openurl?genre=journal&stitle=rsad20		fulltext			serial										1943-8192	1943-8184	
Sahara-J: Journal of Social Apects if HIV/AIDS	1729-0376	1813-4424	2004-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsah		openurl?genre=journal&stitle=rsah		fulltext	Open Access		serial								F		1729-0376	1813-4424	
Studies in Australasian Cinema	1750-3175	1750-3183	2007-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsau20#.Uwpi1IXQCX0		openurl?genre=journal&stitle=rsau20#.Uwpi1IXQCX0		fulltext	Transfer in 2014: Intellect		serial										1750-3175	1750-3183	
Journal of Small Business - Canada	0820-957X		1983-01-01	1	1	1985-12-31	2	4	http://www.tandfonline.com/openurl?genre=journal&stitle=rsbe19		openurl?genre=journal&stitle=rsbe19		fulltext			serial										0820-957X		
International Journal of Science Education, Part B	2154-8455	2154-8463	2011-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsed20		openurl?genre=journal&stitle=rsed20		fulltext			serial										2154-8455	2154-8463	
Settler Colonial Studies	2201-473X	1838-0743	2011-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rset20		openurl?genre=journal&stitle=rset20		fulltext	New to Routledge for 2013		serial										2201-473X	1838-0743	
The Southern Speech Journal	0038-4585		1935-01-01	1	1	1971-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=rsjc18		openurl?genre=journal&stitle=rsjc18		fulltext			serial										0038-4585		
Southern Speech Communication Journal	0361-8269		1971-01-01	37	1	1988-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=rsjc19		openurl?genre=journal&stitle=rsjc19		fulltext			serial										0361-8269		
Journal of Spanish Language Teaching	2324-7797	2324-7800	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rslt20		openurl?genre=journal&stitle=rslt20		fulltext			serial										2324-7797	2324-7800	
Lo Spettatore Internazionale	0584-8776		1966-01-01	1	1	1982-12-31	17	4	http://www.tandfonline.com/openurl?genre=journal&stitle=rspe19		openurl?genre=journal&stitle=rspe19		fulltext			serial										0584-8776		
Regional Studies, Regional Science		2168-1376	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rsrs		openurl?genre=journal&stitle=rsrs		fulltext	Open Access										F			2168-1376	
South African Journal of Sociology	0258-0144		1970-01-01	1970	1	1996-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=rssr18		openurl?genre=journal&stitle=rssr18		fulltext			serial										0258-0144		
Studies in Chinese Religions	2372-9988	2372-9996	2015-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rstu20		openurl?genre=journal&stitle=rstu20		fulltext	New for 2015		serial										2372-9988	2372-9996	
Studies in Travel Writing	1364-5145	1755-7550	1997-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rstw20		openurl?genre=journal&stitle=rstw20		fulltext			serial										1364-5145	1755-7550	
Theatre, Dance and Performance Training	1944-3927	1944-3919	2010-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rtdp20		openurl?genre=journal&stitle=rtdp20		fulltext			serial										1944-3927	1944-3919	
Territory politics governance	2162-2671	2162-268X	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rtep20		openurl?genre=journal&stitle=rtep20		fulltext			serial										2162-2671	2162-268X	
Asia Pacific Translation and Intercultural Studies	2330-6343	2330-6351	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rtis20		openurl?genre=journal&stitle=rtis20		fulltext			serial										2330-6343	2330-6351	
Transnational Legal Theory	2041-4005	2041-4013	2010-03-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rtlt20		openurl?genre=journal&stitle=rtlt20		fulltext	transfer in (2015): Hart Publishing		serial										2041-4005	2041-4013	
Legisprudence	1752-1467		2007-01-01	1	1	2012-12-31	6	3	http://www.tandfonline.com/openurl?genre=journal&stitle=rtpl19		openurl?genre=journal&stitle=rtpl19		fulltext	transfer in (2015): Hart Publishing. Now: The Theory and Practice of Legislation		serial										1752-1467		
The Theory and Practice of Legislation	2050-8840		2013-06-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rtpl20		openurl?genre=journal&stitle=rtpl20		fulltext	transfer in (2015): Hart Publishing Previously: Legisprudence (2007-2012)		serial										2050-8840		
Literature in Performance	0734-0796		1980-01-01	1	1	1988-12-31	8	2	http://www.tandfonline.com/openurl?genre=journal&stitle=rtpq19		openurl?genre=journal&stitle=rtpq19		fulltext			serial										0734-0796		
Transnational Cinemas	2040-3526	2040-3534	2010-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rtrc20		openurl?genre=journal&stitle=rtrc20		fulltext	Transfer in (2014) : Intellect		serial										2040-3526	2040-3534	
Urban, Planning and Transport Research		2165-0020	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rupt		openurl?genre=journal&stitle=rupt		fulltext	Open Access										F			2165-0020	
Journal of the Royal United Service Institution	0035-9289		1857-01-01	1	1	1971-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=rusi19		openurl?genre=journal&stitle=rusi19		fulltext			serial										0035-9289		
World Journal of VAT/GST Law	2048-8432		2012-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rvat20		openurl?genre=journal&stitle=rvat20		fulltext	transfer in (2015): Hart Publishing		serial										2048-8432		
Vulnerable Children & Youth Studies	1745-0128	1745-0136	2006-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rvch20		openurl?genre=journal&stitle=rvch20		fulltext			serial										1745-0128	1745-0136	
Western Speech	0043-4205		1949-01-01	13	1	1974-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=rwjc17		openurl?genre=journal&stitle=rwjc17		fulltext			serial										0043-4205		
Western Speech Communication	0147-2216		1975-01-01	39	1	1976-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=rwjc18		openurl?genre=journal&stitle=rwjc18		fulltext			serial										0147-2216		
Western Journal of Speech Communication	0193-6700		1977-01-01	41	1	1991-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=rwjc19		openurl?genre=journal&stitle=rwjc19		fulltext			serial										0193-6700		
Journal of World Languages	2169-8252	2169-8260	2014-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rwol20		openurl?genre=journal&stitle=rwol20		fulltext			serial										2169-8252	2169-8260	
World Art	2150-0894	2150-0908	2011-01-03	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=rwor20		openurl?genre=journal&stitle=rwor20		fulltext			serial										2150-0894	2150-0908	
Zoning Digest	0084-5566		1949-01-01	1	1	1973-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=rzzd20		openurl?genre=journal&stitle=rzzd20		fulltext			serial										0084-5566		
Food Economics - Acta Agriculturae Scandinavica, Section C	1650-7541	1651-288X	2004-01-01	1	1	2011-01-01	8	4	http://www.tandfonline.com/openurl?genre=journal&stitle=sagc20		openurl?genre=journal&stitle=sagc20		fulltext	now: Food Economics (2012- )		serial										1650-7541	1651-288X	
Food Economics	2164-828X	2164-8298	2012-01-01	9	1-2	2013-12-31	9	5	http://www.tandfonline.com/openurl?genre=journal&stitle=sagc21		openurl?genre=journal&stitle=sagc21		fulltext	Ceased: 2014 previously: Food Economics - Acta Agriculturae Scandinavica, Section C (2004-2011)		serial										2164-828X	2164-8298	
Artifact	1749-3463	1749-3471	2007-01-01	1	1	2008-12-31	2	3-4	http://www.tandfonline.com/openurl?genre=journal&stitle=saif20		openurl?genre=journal&stitle=saif20		fulltext	Taylor & Francis ceased publishing this title in 2009		serial										1749-3463	1749-3471	
Economy and History	0070-8852		1958-01-01	1	1	1980-12-31	23	2	http://www.tandfonline.com/openurl?genre=journal&stitle=sehr19		openurl?genre=journal&stitle=sehr19		fulltext			serial										0070-8852		
Grana Palynologica	0374-793X		1958-01-01	1	3	1969-12-31	9	01-Mar	http://www.tandfonline.com/openurl?genre=journal&stitle=sgra19		openurl?genre=journal&stitle=sgra19		fulltext			serial										0374-793X		
Scandinavian Journal of Disability Research	1501-7419	1745-3011	1999-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=sjdr20		openurl?genre=journal&stitle=sjdr20		fulltext			serial										1501-7419	1745-3011	
Minerals and Energy	1404-1049	1651-2286	1999-01-01	14	1	2009-12-31	23	4	http://www.tandfonline.com/openurl?genre=journal&stitle=smin20		openurl?genre=journal&stitle=smin20		fulltext	Ceased. previously: Raw Materials Report.		serial										1404-1049	1651-2286	
Symbolae Arctoae	0332-9534		1922-01-01	1	1	1922-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=sosl19		openurl?genre=journal&stitle=sosl19		fulltext			serial										0332-9534		
Journal of the Limnological Society of Southern Africa	0377-9688		1975-01-01	1	1	1988-12-31	14	sup002	http://www.tandfonline.com/openurl?genre=journal&stitle=taas18		openurl?genre=journal&stitle=taas18		fulltext			serial										0377-9688		
Bulletin de la Société Botanique de France	0037-8941		1854-01-01	1	1	1978-12-31	125	9	http://www.tandfonline.com/openurl?genre=journal&stitle=tabg18		openurl?genre=journal&stitle=tabg18		fulltext	Splits into: Bulletin de la Société botanique de France. Actualités botaniques, Bulletin de la Société botanique de France. Lettres botaniques. Now: Acta Botanica Gallica (1993-)		serial										0037-8941		
Bulletin de la Société Botanique de France. Lettres Botaniques	0181-1797		1979-01-01	126	1	1992-12-31	139	4-5	http://www.tandfonline.com/openurl?genre=journal&stitle=tabg19		openurl?genre=journal&stitle=tabg19		fulltext	now: Acta Botanica Gallica (1993-)		serial										0181-1797		
Analytical Chemistry Letters	2229-7928	2230-7532	2011-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tacl20		openurl?genre=journal&stitle=tacl20		fulltext	New to Taylor & Francis for 2013		serial										2229-7928	2230-7532	
Journal of the Chinese Advanced Materials Society	2224-3682	2168-1031	2013-01-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tadm20		openurl?genre=journal&stitle=tadm20		fulltext			serial										2224-3682	2168-1031	
Journal of the Geological Society of Australia	0016-7614		1953-01-01	1	1-2	1983-12-31	30	3-4	http://www.tandfonline.com/openurl?genre=journal&stitle=taje19		openurl?genre=journal&stitle=taje19		fulltext	now: Australian Journal of Earth Sciences		serial										0016-7614		
Advances in Oceanography and Limnology	1947-5721	1947-573X	2010-06-01	1	1	2014-12-31	5	2	http://www.tandfonline.com/openurl?genre=journal&stitle=taol20		openurl?genre=journal&stitle=taol20		fulltext	transfer out (2015): Italian Association of Oceanography and Limnology		serial										1947-5721	1947-573X	
Argument & Computation	1946-2166	1946-2174	2010-03-01	1	1				http://www.tandfonline.com/openurl?genre=journal&stitle=tarc20		openurl?genre=journal&stitle=tarc20		fulltext			serial										1946-2166	1946-2174	
Proceedings of the Annual Congresses of the Grassland Society of Southern Africa	0072-5560		1966-01-01	1	1	1983-12-31			http://www.tandfonline.com/openurl?genre=journal&stitle=tarf18		openurl?genre=journal&stitle=tarf18		fulltext			serial										0072-5560		
