publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	collection	notes	department_code	continent	country	places	people	topics
Turkish proceedings in the neighbourhood of Aden. Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686709		FO 424/32						1872-1873	1872-1873							Confidential Print: Middle East		FO	Middle East		Aden, Albania, Alexandria, Baghdad, Black Sea, Bosphorus, Cairo, Egypt, France, Hejaz, India, Iran, Istanbul, Italy, Jerusalem, London, Mecca, Muscat, Oman, Ottoman Empire, Paris, Persian Gulf, Port Said, Red Sea, Russia, Sana'a, Suez Canal, Turkey, United Kingdom, Yemen	Gladstone, William; Palmerston, 3rd Viscount (Henry Temple)	Arabs, arms trade, army, battle, British Government, British nationals, business, Christianity, communications, conquest, diplomatic representation, evacuation, execution, expulsions, firman (Ottoman imperial decree), imam, international border, investment, Islam, judicial system, mandate, military, navy, political residency, protectorate, revolt, roads, Royal Air Force, siege, slavery, slave trade, Sublime Porte, telegraph lines, trade, treaty, war
Relations of the Principalities to Turkey and their Right to conclude Treaties with Foreign Powers. Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686711		FO 424/33						1873-1875	1873-1875							Confidential Print: Middle East		FO	Middle East		Austria, Belgrade, Black Sea, Bucharest, Delhi, Egypt, France, Germany, Greece, Istanbul, Italy, London, Moldavia, Montenegro, Ottoman Empire, Paris, Port Said, Romania, Russia, Serbia, Suez Canal, Turkey, United Kingdom, Wallachia	Bismarck, Otto von; Vivian, Hussey, 3rd Baron Vivian	army, assassination, British Empire, British Government, British nationals, business, capitulations, Christianity, communications, concession, customs, declaration of independence, diplomatic representation, elections, execution, firman (Ottoman imperial decree), international border, Islam, Judaism, judicial system, loans, military, oil, railway, Sublime Porte, tariffs, telegraph lines, trade, treaty, war
Religious Persecution in Turkey. Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686713		FO 424/34						1873-1875	1873-1875							Confidential Print: Middle East		FO	Middle East		Aden, Albania, Aleppo, Armenia, Austria, Belgrade, Bosnia, Damascus, France, Germany, Greece, Israel, Istanbul, Italy, Jerusalem, Lebanon, Levant, London, Montenegro, Ottoman Empire, Palestine, Paris, Port Said, Russia, Serbia, Sidon, Smyrna (Izmir), Syria, Tripoli, Turkey, United Kingdom, United States, Yemen	Aberdeen, 4th Earl of (George Hamilton-Gordon); Bismarck, Otto von; Fuad I of Egypt; Gladstone, William; Russell, John, 1st Earl Russell	Arabs, arms trade, army, bonds, British Government, British nationals, business, caliphate, Catholicism, Christianity, church, communications, concession, coup d'état, diplomatic representation, education, execution, exile, firman (Ottoman imperial decree), Islam, Judaism, judicial system, military, oil, parliament, propaganda, Protestantism, refugees, religious persecution, Royal Navy, slavery, Sublime Porte, telegraph lines, treaty, war, women
Ottoman Loans. Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686715		FO 424/35						1875-1876	1875-1876							Confidential Print: Middle East		FO	Middle East		Austria, Bosphorus, Cairo, Dardanelles, Egypt, France, Germany, Greece, Istanbul, Italy, Levant, London, Ottoman Empire, Paris, Port Said, Russia, Smyrna (Izmir), Syria, Turkey, United Kingdom	Disraeli, Benjamin, 1st Earl of Beaconsfield; Eden, Sir Anthony, 1st Earl of Avon ; Palmerston, 3rd Viscount (Henry Temple); Russell, John, 1st Earl Russell	Anglo-Iranian Oil Company, banking, bonds, British Government, British nationals, business, communications, concession, currency, customs, diplomatic representation, execution, firman (Ottoman imperial decree), investment, judicial system, loans, military, Ottoman Public Debt Administration, parliament, railway, Royal Navy, Sublime Porte, tariffs, telegraph lines, trade, treaty, war
Ottoman Loans. Further Correspondence. Part II.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686717		FO 424/36						1876-1878	1876-1878							Confidential Print: Middle East		FO	Middle East		Ankara, Austria, Bosphorus, Bulgaria, Cairo, Crete, Egypt, France, Hejaz, Istanbul, Italy, Levant, London, Novi Bazar, Ottoman Empire, Paris, Port Said, Russia, Sana'a, Smyrna (Izmir), Suez Canal, Syria, Tripoli, Turkey, United Kingdom, Varna	Disraeli, Benjamin, 1st Earl of Beaconsfield; Gladstone, William; Iddesleigh, 1st Earl of (Sir Stafford Northcote, Bt); Russell, John, 1st Earl Russell; Vivian, Hussey, 3rd Baron Vivian	Anglo-Iranian Oil Company, arms trade, banking, bonds, British Government, British nationals, business, communications, concession, currency, customs, diplomatic representation, execution, firman (Ottoman imperial decree), Islam, judicial system, loans, mining, oil, Ottoman Public Debt Administration, parliament, railway, Rothschild, Sublime Porte, telegraph lines, trade, treaty, Treaty of San Stefano (1878), war
Conference at Constantinople. Correspondence.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686719		FO 424/37						1876-1877	1876-1877							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Albania, Austria, Belgrade, Bosnia, Bosphorus, Bucharest, Bulgaria, Crete, Egypt, France, Germany, Greece, Herzegovina, India, Iran, Istanbul, Italy, Lebanon, London, Montenegro, Ottoman Empire, Paris, Port Said, Romania, Russia, Salonica, Sana'a, Serbia, Sofia, Syria, Turkey, United Kingdom, United States, Varna	Bismarck, Otto von; Disraeli, Benjamin, 1st Earl of Beaconsfield; Fuad I of Egypt; Gladstone, William	arms trade, army, British Government, business, Catholicism, Christianity, church, civil war, Committee of Union and Progress ('Young Turks'), communications, concession, coup d'état, customs, diplomatic representation, education, elections, evacuation, execution, exile, firman (Ottoman imperial decree), international border, Islam, Judaism, judicial system, massacre, migration, military, oil, Protestantism, railway, refugees, revolution, roads, Rothschild, Sublime Porte, telegraph lines, treaty, war, women
Defence of Constantinople and other positions in Turkey and on routes in Roumelia. Reports and Memoranda.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686721		FO 424/38						1876-1877	1876-1877							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Anatolia, Armenia, Austria, Black Sea, Bosnia, Bosphorus, Bucharest, Bulgaria, Caucasus, Crete, Crimea, Dardanelles, Egypt, Euphrates River, France, Germany, Greece, Herzegovina, India, Iran, Iraq, Istanbul, Italy, Kabul, London, Malta, Moldavia, Montenegro, Ottoman Empire, Paris, Persian Gulf, Port Said, Rhodes, Romania, Rumelia, Russia, Salonica, Sana'a, Sea of Marmara, Serbia, Smyrna (Izmir), Sofia, Tblisi (Tiflis), Tigris River, Turkey, United Kingdom, United States, Varna, Wallachia, West Bank		Anglo-Iranian Oil Company, arms trade, army, banking, battle, British Empire, British Government, business, Christianity, church, communications, coup d'état, customs, execution, fishing, international border, Islam, Judaism, judicial system, military, mining, navy, oil, railway, roads, Royal Air Force, Royal Navy, siege, telegraph lines, trade, treaty, war
Affairs in the Herzegovina. Correspondence. Part I.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686723		FO 424/39						1875 July-Dec.	1875							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Albania, Austria, Baghdad, Belgrade, Black Sea, Bosnia, Bosphorus, Bucharest, Bulgaria, Crete, Crimea, Dardanelles, Egypt, Epirus, France, Germany, Greece, Herzegovina, India, Istanbul, Italy, Lebanon, Levant, London, Moldavia, Montenegro, Novi Bazar, Ottoman Empire, Paris, Port Said, Romania, Russia, Salonica, Sana'a, Serbia, Smyrna (Izmir), Suez Canal, Syria, Thessaly, Thrace, Tripoli, Turkey, United Kingdom, United States	Bismarck, Otto von; Disraeli, Benjamin, 1st Earl of Beaconsfield; Malet, Sir Edward, Bt; Russell, John, 1st Earl Russell; Vivian, Hussey, 3rd Baron Vivian	arms trade, army, assassination, banking, battle, British Government, business, Catholicism, Christianity, church, civil war, communications, concession, coup d'état, diplomacy, diplomatic representation, disease, education, elections, execution, exile, expulsions, famine, firman (Ottoman imperial decree), foreign policy, international border, Islam, Judaism, judicial system, loans, massacre, migration, military, Military Frontier (Austria-Hungary), oil, Orthodox Church, parliament, propaganda, protectorate, railway, refugees, revolt, revolution, roads, Royal Navy, siege, slavery, Sublime Porte, telegraph lines, trade, treaty, uprising, war, women
Tariff of 1839 and the bearing of the existing Commercial Regulations upon British trade. Further Papers.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686645		FO 424/4						1846 Aug.-1847 Jan.	1846-1847							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Albania, Aleppo, Alexandretta (?skenderun), Anatolia, Ankara, Austria, Baghdad, Black Sea, Bulgaria, Crete, Damascus, Dardanelles, France, India, Ionian Islands, Iran, Iraq, Israel, Istanbul, Italy, Jaffa, Jerusalem, Lebanon, Levant, London, Malta, Mediterranean Sea, Moldavia, Ottoman Empire, Palestine, Persian Gulf, Port Said, Russia, Salonica, Smyrna (Izmir), Syria, Tigris River, Tripoli, Turkey, United Kingdom, United States, Wallachia	Aberdeen, 4th Earl of (George Hamilton-Gordon); Palmerston, 3rd Viscount (Henry Temple)	Anglo-Iranian Oil Company, Arabs, British Government, British nationals, business, capitulations, communications, concession, currency, customs, diplomatic representation, execution, firman (Ottoman imperial decree), fishing, oil, political residency, roads, Sublime Porte, tariffs, trade, treaty
Affairs in the Herzegovina. Further Correspondence. Part II.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686725		FO 424/40						1876 Jan.-May	1876							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Albania, Anatolia, Austria, Belgrade, Black Sea, Bosnia, Bosphorus, Bucharest, Bulgaria, Crete, Crimea, Damascus, Egypt, Epirus, France, Germany, Greece, Herzegovina, India, Israel, Istanbul, Italy, Lebanon, Levant, London, Mediterranean Sea, Montenegro, Novi Bazar, Ottoman Empire, Palestine, Paris, Port Said, Romania, Russia, Salonica, Serbia, Smyrna (Izmir), Syria, Thessaly, Turkey, United Kingdom, United States	Bismarck, Otto von; Fuad I of Egypt; Gort, 6th Viscount (John Vereker); Vivian, Hussey, 3rd Baron Vivian	arms trade, army, banking, battle, British Government, British nationals, business, Catholicism, Christianity, church, civil war, communications, concession, coup d'état, customs, diplomacy, diplomatic representation, disease, education, elections, execution, expulsions, famine, firman (Ottoman imperial decree), foreign policy, international border, Islam, judicial system, loans, massacre, migration, military, Military Frontier (Austria-Hungary), oil, Orthodox Church, parliament, protectorate, railway, refugees, revolt, revolution, roads, Royal Air Force, siege, slavery, Sublime Porte, telegraph lines, trade, treaty, war, women
Affairs in the Herzegovina. Further Correspondence. Part III.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686727		FO 424/41						1876 May-June	1876							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Albania, Aleppo, Austria, Belgrade, Black Sea, Bosnia, Bosphorus, Bucharest, Bulgaria, Crete, Dardanelles, Egypt, Epirus, France, Germany, Greece, Herzegovina, Istanbul, Italy, London, Mediterranean Sea, Montenegro, Ottoman Empire, Paris, Port Said, Romania, Russia, Salonica, Serbia, Sofia, Thessaly, Turkey, United Kingdom, United States, Varna	Bismarck, Otto von; Disraeli, Benjamin, 1st Earl of Beaconsfield; Malet, Sir Edward, Bt; Russell, John, 1st Earl Russell; Vivian, Hussey, 3rd Baron Vivian	arms trade, army, assassination, banking, battle, British Government, British nationals, business, Catholicism, Christianity, church, civil war, communications, concession, coup d'état, declaration of independence, diplomacy, diplomatic representation, disease, elections, execution, firman (Ottoman imperial decree), foreign policy, international border, investment, Islam, judicial system, loans, massacre, migration, military, Military Frontier (Austria-Hungary), mining, navy, oil, Orthodox Church, parliament, railway, refugees, revolt, revolution, roads, Royal Air Force, Royal Navy, siege, slavery, Sublime Porte, telegraph lines, treaty, war, women
Affairs in the Herzegovina. Further Correspondence. Part IV.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686729		FO 424/42						1876 June-July	1876							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Albania, Armenia, Austria, Baghdad, Belgrade, Bosnia, Bucharest, Bulgaria, Crete, Dardanelles, Egypt, Epirus, France, Germany, Greece, Herzegovina, India, Ionian Islands, Istanbul, Italy, Levant, London, Malta, Mediterranean Sea, Moldavia, Montenegro, Novi Bazar, Ottoman Empire, Paris, Port Said, Romania, Russia, Salonica, Serbia, Smyrna (Izmir), Sofia, Thessaly, Turkey, United Kingdom, United States, Varna, Wallachia	Bismarck, Otto von; Disraeli, Benjamin, 1st Earl of Beaconsfield; Malet, Sir Edward, Bt	arms trade, army, banking, battle, bonds, British Government, business, Catholicism, Christianity, church, civil war, communications, concession, conquest, coup d'état, diplomacy, diplomatic representation, disease, education, elections, execution, firman (Ottoman imperial decree), foreign policy, international border, Islam, judicial system, loans, massacre, military, Military Frontier (Austria-Hungary), mining, oil, Orthodox Church, parliament, railway, refugees, revolt, revolution, roads, Royal Air Force, siege, slavery, Sublime Porte, telegraph lines, trade, treaty, war, women
Affairs in Turkey. Further Correspondence. Part V.									http://www.archivesdirect.amdigital.co.uk/Contents/DocumentDetails.aspx?documentid=686731		FO 424/43						1876 Aug.-Sept.	1876							Confidential Print: Middle East		FO	Middle East		Adrianople (Erdine), Albania, Aleppo, Alexandria, Armenia, Austria, Baghdad, Belgrade, Black Sea, Bosnia, Bosphorus, Bucharest, Bulgaria, Caucasus, Crete, Crimea, Damascus, Dardanelles, Egypt, Epirus, France, Gaza, Georgia, Germany, Greece, Herzegovina, India, Istanbul, Italy, Jaffa, Jerusalem, Lebanon, Levant, London, Malta, Mediterranean Sea, Montenegro, Novi Bazar, Ottoman Empire, Paris, Port Said, Rhodes, Romania, Russia, Salonica, Sana'a, Serbia, Sidon, Smyrna (Izmir), Sofia, Syria, Tblisi (Tiflis), Thessaly, Tirana, Tripoli, Turkey, United Kingdom, United States, Varna, Wallachia	Bismarck, Otto von; Disraeli, Benjamin, 1st Earl of Beaconsfield; Fuad I of Egypt; Gladstone, William; Gort, 6th Viscount (John Vereker); Malet, Sir Edward, Bt; Vivian, Hussey, 3rd Baron Vivian	Arabs, arms trade, army, assassination, banking, battle, British Empire, British Government, British nationals, business, capitulations, Catholicism, Christianity, church, civil war, communications, concession, conquest, coup d'état, customs, diplomacy, diplomatic representation, education, elections, evacuation, execution, expulsions, firman (Ottoman imperial decree), foreign policy, international border, Islam, Judaism, judicial system, Kurds, loans, massacre, migration, military, Military Frontier (Austria-Hungary), navy, oil, Orthodox Church, parliament, protectorate, railway, refugees, revolt, revolution, riots, roads, siege, slavery, Sublime Porte, telegraph lines, trade, treaty, Treaty of Sèvres (1920), war, women
